st_save_date,st_event_name,st_event_date,st_kafka_offset,st_source_type,st_app_key,st_raw_message,st_available_message,st_status,st_error_type,st_error_info,st_report_time,st_update_at,st_save_time
2026-07-12,log_click_client,2026-07-12,4_1594,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_system_language"":""ZH-CN"",""st_country_code"":""CN"",""st_pk_id"":""21a428e3-6741-4c1c-9ce2-36fd8a5e7482"",""properties"":{""ref_page_url"":""https://odirouter.ai/en"",""element_module"":""create_your_account"",""element_name"":""Create account and claim credits"",""adid"":"""",""extend"":"""",""platform_type"":""web"",""current_page_name"":""login_page"",""current_page_url"":""https://odirouter.ai/en/login""},""st_city"":""成都市"",""st_os"":""PC"",""st_account_id"":"""",""st_role_id"":"""",""st_event_name"":""log_click_client"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_event_time"":1783825799730,""st_extend_info"":""{\""system_time\"":1783825799308,\""local_time\"":1783825799731,\""diff\"":-423}"",""st_ip"":""171.223.215.48"",""st_save_time"":1783825800,""st_unique_id"":""aea52160-de9d-412c-94c4-788e3f485c95"",""st_province"":""四川省"",""st_country"":""中国""}",,1,,{},1783825803720,2026-07-12 03:10:03.787358,1783825800000
2026-07-12,log_page_expose_client,2026-07-12,6_1669,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_country"":""中国"",""st_ip"":""171.223.215.48"",""st_city"":""成都市"",""st_system_language"":""ZH-CN"",""st_os"":""PC"",""st_account_id"":""51"",""st_pk_id"":""f4c6123c-84c0-4f52-8475-252ce2ff49c0"",""st_event_time"":1783825559657,""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_extend_info"":""{\""system_time\"":1783825561629,\""local_time\"":1783825562052,\""diff\"":-423}"",""properties"":{""platform_type"":""web"",""current_page_name"":""home_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/home"",""ref_page_url"":"""",""adid"":"""",""extend"":""""},""st_event_name"":""log_page_expose_client"",""st_country_code"":""CN"",""st_unique_id"":""c7b1a339-e6a4-4d93-b76f-7781e34424df"",""st_province"":""四川省"",""st_save_time"":1783825562,""st_role_id"":""51""}",,1,,{},1783825565555,2026-07-12 03:06:05.636841,1783825562000
2026-07-12,log_click_client,2026-07-12,0_1588,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_country_code"":""CN"",""st_pk_id"":""6ae6e10e-a082-42ad-ab43-768c5515ed27"",""st_country"":""中国"",""st_city"":""成都市"",""st_os"":""PC"",""properties"":{""current_page_name"":""apikey_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/api-keys"",""element_module"":""create_api_key"",""element_name"":""Create"",""extend"":"""",""platform_type"":""web"",""ref_page_url"":""https://odirouter.ai/en/dashboard/home"",""element_type"":""1"",""adid"":"""",""error_message"":"""",""element_content"":""t1""},""st_role_id"":""51"",""st_extend_info"":""{\""system_time\"":1783829639682,\""local_time\"":1783829641064,\""diff\"":-1382}"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_account_id"":""51"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_save_time"":1783829641,""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_event_time"":1783829641064,""st_province"":""四川省"",""st_unique_id"":""9c961471-c943-4706-a44a-6946f95ad1a3"",""st_event_name"":""log_click_client"",""st_system_language"":""ZH-CN"",""st_ip"":""171.223.215.48""}",,1,,{},1783829644242,2026-07-12 04:14:04.306491,1783829641000
2026-07-12,log_click_client,2026-07-12,5_1697,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_province"":""四川省"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_role_id"":""51"",""st_save_time"":1783829647,""properties"":{""ref_page_url"":""https://odirouter.ai/en/dashboard/home"",""element_module"":""create_api_key_success"",""element_name"":""Saved it"",""adid"":"""",""extend"":"""",""platform_type"":""web"",""current_page_name"":""apikey_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/api-keys""},""st_pk_id"":""a52af79f-1690-4fc3-b6bf-2d41b2940d45"",""st_event_time"":1783829641735,""st_os"":""PC"",""st_extend_info"":""{\""system_time\"":1783829640353,\""local_time\"":1783829641735,\""diff\"":-1382}"",""st_ip"":""171.223.215.48"",""st_city"":""成都市"",""st_country_code"":""CN"",""st_account_id"":""51"",""st_unique_id"":""9bb12bfc-c00a-46e2-8cae-f73fd6f167bb"",""st_event_name"":""log_click_client"",""st_country"":""中国"",""st_system_language"":""ZH-CN"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae""}",,1,,{},1783829648770,2026-07-12 04:14:08.809419,1783829647000
2026-07-12,log_click_client,2026-07-12,11_1658,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_pk_id"":""cc9b661f-b3d3-42f5-a2ca-f92a2f33fa6c"",""st_extend_info"":""{\""system_time\"":1783829647053,\""local_time\"":1783829648435,\""diff\"":-1382}"",""st_unique_id"":""01e1f5f7-d7dd-4c02-b52b-9d4cef72b2e6"",""st_province"":""四川省"",""st_event_time"":1783829648434,""st_country_code"":""CN"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_save_time"":1783829657,""st_country"":""中国"",""st_account_id"":""51"",""properties"":{""element_name"":""Delete"",""adid"":"""",""extend"":"""",""platform_type"":""web"",""current_page_name"":""apikey_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/api-keys"",""ref_page_url"":""https://odirouter.ai/en/dashboard/home""},""st_ip"":""171.223.215.48"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_role_id"":""51"",""st_os"":""PC"",""st_city"":""成都市"",""st_event_name"":""log_click_client"",""st_system_language"":""ZH-CN"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae""}",,1,,{},1783829658775,2026-07-12 04:14:18.815982,1783829657000
2026-07-12,log_click_client,2026-07-12,7_1680,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_account_id"":""51"",""st_city"":""成都市"",""st_country"":""中国"",""st_unique_id"":""bccbb21e-4639-4fe5-b5dc-688027e12e55"",""st_pk_id"":""83fe4416-0656-46f1-9a6f-3e4333b2467c"",""st_event_time"":1783829647552,""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_province"":""四川省"",""st_country_code"":""CN"",""st_system_language"":""ZH-CN"",""st_extend_info"":""{\""system_time\"":1783829646170,\""local_time\"":1783829647552,\""diff\"":-1382}"",""st_ip"":""171.223.215.48"",""properties"":{""adid"":"""",""extend"":"""",""platform_type"":""web"",""current_page_name"":""apikey_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/api-keys"",""ref_page_url"":""https://odirouter.ai/en/dashboard/home"",""element_name"":""Delete""},""st_os"":""PC"",""st_save_time"":1783829657,""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_event_name"":""log_click_client"",""st_role_id"":""51""}",,1,,{},1783829658776,2026-07-12 04:14:18.816105,1783829657000
2026-07-12,log_click_client,2026-07-12,10_1640,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_unique_id"":""984166b1-9536-41ce-b468-439cc5f971e5"",""st_save_time"":1783829657,""st_event_name"":""log_click_client"",""st_country_code"":""CN"",""st_event_time"":1783829646602,""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""properties"":{""platform_type"":""web"",""current_page_name"":""apikey_page"",""current_page_url"":""https://odirouter.ai/en/dashboard/api-keys"",""ref_page_url"":""https://odirouter.ai/en/dashboard/home"",""element_name"":""Actions"",""adid"":"""",""extend"":""""},""st_country"":""中国"",""st_role_id"":""51"",""st_province"":""四川省"",""st_account_id"":""51"",""st_pk_id"":""5744dee3-ff51-4789-a120-6a0ffbccda0f"",""st_os"":""PC"",""st_city"":""成都市"",""st_extend_info"":""{\""system_time\"":1783829645220,\""local_time\"":1783829646602,\""diff\"":-1382}"",""st_ip"":""171.223.215.48"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_system_language"":""ZH-CN""}",,1,,{},1783829658776,2026-07-12 04:14:18.816183,1783829657000
2026-07-12,log_apikey_server,2026-07-12,1_1647,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_account_id"":""51"",""st_unique_id"":""019f5488-0094-7606-a96c-6bed598f8ee7"",""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_type"":""track"",""st_pk_id"":""23553e6c-a0f9-4a85-b483-b7f9b995ff15"",""st_event_name"":""log_apikey_server"",""st_ip"":""117.174.76.140"",""properties"":{""apikey"":""120"",""change_type"":""create"",""platform_type"":""web""},""st_save_time"":1783829627,""st_role_id"":""51"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_event_time"":1783829627028}",,1,,{},1783829629883,2026-07-12 04:13:49.897187,1783829627000
2026-07-12,log_apikey_server,2026-07-12,1_1648,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""properties"":{""change_type"":""disable"",""apikey"":""120"",""platform_type"":""web""},""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_account_id"":""51"",""st_event_name"":""log_apikey_server"",""st_pk_id"":""5434d5df-6238-487b-ae5b-0ef085157142"",""st_type"":""track"",""st_ip"":""117.174.76.140"",""st_unique_id"":""019f5488-1c67-78b4-88c5-65bf33dd43f5"",""st_role_id"":""51"",""st_save_time"":1783829634,""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_event_time"":1783829634151}",,1,,{},1783829636109,2026-07-12 04:13:56.201317,1783829634000
2026-07-12,log_apikey_server,2026-07-12,8_1646,event_track,618025f4e02aff8f3e35df5d2891cc47,"{""st_account_id"":""51"",""st_role_id"":""51"",""st_distinct_id"":""fab31f5b-0fed-490e-b32f-54d5cd488d15"",""st_event_name"":""log_apikey_server"",""st_save_time"":1783829640,""st_app_key"":""618025f4e02aff8f3e35df5d2891cc47"",""st_event_time"":1783829639547,""st_ip"":""117.174.76.140"",""st_type"":""track"",""properties"":{""change_type"":""create"",""platform_type"":""web"",""apikey"":""121""},""st_user_id"":""0000e86c-6d23-4bd9-bb3e-1438c9e5d5ae"",""st_unique_id"":""019f5488-317b-73d2-9c25-f4236f4b144d"",""st_pk_id"":""fde20d4c-e716-4530-aebb-80902431f096""}",,1,,{},1783829641113,2026-07-12 04:14:01.204744,1783829640000
