"table_name","column_name","data_type"
"log_payments_warning_test","voided_num","bigint"
"log_payments_warning_test","pay_channel","varchar"
"log_payments_warning_test","pay_amount","double"
"log_payments_warning_test","year","integer"
"log_payments_warning_test","month","integer"
"log_payments_warning_test","day","integer"
"log_power_change","alliance_id","varchar"
"log_power_change","action_id","varchar"
"log_power_change","base_level","bigint"
"log_power_change","acc_id","varchar"
"log_power_change","role_id","varchar"
"log_power_change","role_name","varchar"
"log_power_change","server_id","varchar"
"log_power_change","pk_id","bigint"
"log_power_change","action","varchar"
"log_power_change","nums","bigint"
"log_power_change","balance","bigint"
"log_power_change","created_at","bigint"
"log_power_change","save_time","bigint"
"log_power_change","extend_1","varchar"
"log_power_change","extend_2","varchar"
"log_power_change","extend_3","varchar"
"log_power_change","extend_4","varchar"
"log_power_change","extend_5","varchar"
"log_power_change","power_type","bigint"
"log_power_change","power_balance","bigint"
"log_power_change","large_nums","varchar"
"log_power_change","large_power_balance","varchar"
"log_power_change","role_level","bigint"
"log_power_change","init_device_os","varchar"
"log_power_change","device_os","varchar"
"log_power_change","year","integer"
"log_power_change","month","integer"
"log_power_change","day","integer"
"log_premium_talent","acc_id","varchar"
"log_premium_talent","role_id","varchar"
"log_premium_talent","role_name","varchar"
"log_premium_talent","server_id","varchar"
"log_premium_talent","env","varchar"
"log_premium_talent","created_at","bigint"
"log_premium_talent","save_time","bigint"
"log_premium_talent","pk_id","bigint"
"log_premium_talent","alliance_id","varchar"
"log_premium_talent","base_level","integer"
"log_premium_talent","talent_type","varchar"
"log_premium_talent","talent_category","integer"
"log_premium_talent","talent_info","varchar"
"log_premium_talent","action","varchar"
"log_premium_talent","action_id","varchar"
"log_premium_talent","year","integer"
"log_premium_talent","month","integer"
"log_premium_talent","day","integer"
"log_puzzle","level_id","bigint"
"log_puzzle","level_chapter","bigint"
"log_puzzle","consume_power","bigint"
"log_puzzle","get_gift","varchar"
"log_puzzle","first_get_gift","varchar"
"log_puzzle","result","varchar"
"log_puzzle","secs","bigint"
"log_puzzle","is_auto_fight","boolean"
"log_puzzle","is_first_kill","boolean"
"log_puzzle","fight_times","integer"
"log_puzzle","params","varchar"
"log_puzzle","base_level","bigint"
"log_puzzle","alliance_id","varchar"
"log_puzzle","acc_id","varchar"
"log_puzzle","role_id","varchar"
"log_puzzle","role_name","varchar"
"log_puzzle","server_id","varchar"
"log_puzzle","pk_id","bigint"
"log_puzzle","created_at","bigint"
"log_puzzle","save_time","bigint"
"log_puzzle","extend_1","varchar"
"log_puzzle","extend_2","varchar"
"log_puzzle","extend_3","varchar"
"log_puzzle","extend_4","varchar"
"log_puzzle","extend_5","varchar"
"log_puzzle","type","integer"
"log_puzzle","fight_type","integer"
"log_puzzle","fight_damage","varchar"
"log_puzzle","battle_id","varchar"
"log_puzzle","battle_params","varchar"
"log_puzzle","battle_damage","varchar"
"log_puzzle","stage_level","integer"
"log_puzzle","battle_stage_level","integer"
"log_puzzle","hero_info","varchar"
"log_puzzle","battle_hero_info","varchar"
"log_puzzle","beast_info","varchar"
"log_puzzle","battle_beast_info","varchar"
"log_puzzle","action","varchar"
"log_puzzle","action_id","varchar"
"log_puzzle","sub_level_id","varchar"
"log_puzzle","role_level","bigint"
"log_puzzle","difficulty_level","varchar"
"log_puzzle","init_device_os","varchar"
"log_puzzle","device_os","varchar"
"log_puzzle","year","integer"
"log_puzzle","month","integer"
"log_puzzle","day","integer"
"log_questionnaire","base_level","bigint"
"log_questionnaire","alliance_id","varchar"
"log_questionnaire","action","varchar"
"log_questionnaire","action_id","varchar"
"log_questionnaire","questionnaire_id","bigint"
"log_questionnaire","option","varchar"
"log_questionnaire","acc_id","varchar"
"log_questionnaire","role_id","varchar"
"log_questionnaire","role_name","varchar"
"log_questionnaire","server_id","varchar"
"log_questionnaire","pk_id","bigint"
"log_questionnaire","created_at","bigint"
"log_questionnaire","save_time","bigint"
"log_questionnaire","extend_1","varchar"
"log_questionnaire","extend_2","varchar"
"log_questionnaire","extend_3","varchar"
"log_questionnaire","extend_4","varchar"
"log_questionnaire","extend_5","varchar"
"log_questionnaire","country","varchar"
"log_questionnaire","role_level","bigint"
"log_questionnaire","init_device_os","varchar"
"log_questionnaire","device_os","varchar"
"log_questionnaire","year","integer"
"log_questionnaire","month","integer"
"log_questionnaire","day","integer"
"log_recruit","action_id","varchar"
"log_recruit","recruit_type","integer"
"log_recruit","recruit_gold_type","integer"
"log_recruit","base_level","bigint"
"log_recruit","alliance_id","varchar"
"log_recruit","acc_id","varchar"
"log_recruit","role_id","varchar"
"log_recruit","role_name","varchar"
"log_recruit","server_id","varchar"
"log_recruit","pk_id","bigint"
"log_recruit","action","varchar"
"log_recruit","nums","bigint"
"log_recruit","balance","bigint"
"log_recruit","created_at","bigint"
"log_recruit","save_time","bigint"
"log_recruit","extend_1","varchar"
"log_recruit","extend_2","varchar"
"log_recruit","extend_3","varchar"
"log_recruit","extend_4","varchar"
"log_recruit","extend_5","varchar"
"log_recruit","role_level","bigint"
"log_recruit","init_device_os","varchar"
"log_recruit","device_os","varchar"
"log_recruit","year","integer"
"log_recruit","month","integer"
"log_recruit","day","integer"
"log_reform","base_level","bigint"
"log_reform","alliance_id","varchar"
"log_reform","slot_id","integer"
"log_reform","slot_type","integer"
"log_reform","reform_id","integer"
"log_reform","reform_quality","integer"
"log_reform","reform_level","integer"
"log_reform","last_reform_level","integer"
"log_reform","material","varchar"
"log_reform","slot_info","varchar"
"log_reform","action_id","varchar"
"log_reform","action","varchar"
"log_reform","acc_id","varchar"
"log_reform","role_id","varchar"
"log_reform","role_name","varchar"
"log_reform","server_id","varchar"
"log_reform","pk_id","bigint"
"log_reform","created_at","bigint"
"log_reform","save_time","bigint"
"log_reform","extend_1","varchar"
"log_reform","extend_2","varchar"
"log_reform","extend_3","varchar"
"log_reform","extend_4","varchar"
"log_reform","extend_5","varchar"
"log_reform","role_level","bigint"
"log_reform","init_device_os","varchar"
"log_reform","device_os","varchar"
"log_reform","year","integer"
"log_reform","month","integer"
"log_reform","day","integer"
"log_relation","relation_type","varchar"
"log_relation","sub_relation_type","varchar"
"log_relation","server_id","varchar"
"log_relation","event_name","varchar"
"log_relation","nums","bigint"
"log_relation","balance","bigint"
"log_relation","partner_id","varchar"
"log_relation","role_id","varchar"
"log_relation","role_name","varchar"
"log_relation","role_level","bigint"
"log_relation","base_level","bigint"
"log_relation","pk_id","bigint"
"log_relation","env","varchar"
"log_relation","created_at","bigint"
"log_relation","level","integer"
"log_relation","last_level","integer"
"log_relation","action","varchar"
"log_relation","action_id","varchar"
"log_relation","acc_id","varchar"
"log_relation","alliance_id","varchar"
"log_relation","project","varchar"
"log_relation","save_time","bigint"
"log_relation","init_device_os","varchar"
"log_relation","device_os","varchar"
"log_relation","year","integer"
"log_relation","month","integer"
"log_relation","day","integer"
"log_rename","new_name","varchar"
"log_rename","base_level","bigint"
"log_rename","alliance_id","varchar"
"log_rename","acc_id","varchar"
"log_rename","role_id","varchar"
"log_rename","role_name","varchar"
"log_rename","server_id","varchar"
"log_rename","pk_id","bigint"
"log_rename","created_at","bigint"
"log_rename","save_time","bigint"
"log_rename","extend_1","varchar"
"log_rename","extend_2","varchar"
"log_rename","extend_3","varchar"
"log_rename","extend_4","varchar"
"log_rename","extend_5","varchar"
"log_rename","role_level","bigint"
"log_rename","init_device_os","varchar"
"log_rename","device_os","varchar"
"log_rename","year","integer"
"log_rename","month","integer"
"log_rename","day","integer"
"log_resource","action_id","varchar"
"log_resource","resource_id","bigint"
"log_resource","base_level","bigint"
"log_resource","alliance_id","varchar"
"log_resource","acc_id","varchar"
"log_resource","role_id","varchar"
"log_resource","role_name","varchar"
"log_resource","server_id","varchar"
"log_resource","pk_id","bigint"
"log_resource","action","varchar"
"log_resource","nums","bigint"
"log_resource","balance","bigint"
"log_resource","created_at","bigint"
"log_resource","save_time","bigint"
"log_resource","extend_1","varchar"
"log_resource","extend_2","varchar"
"log_resource","extend_3","varchar"
"log_resource","extend_4","varchar"
"log_resource","extend_5","varchar"
"log_resource","large_nums","varchar"
"log_resource","large_balance","varchar"
"log_resource","role_level","bigint"
"log_resource","init_device_os","varchar"
"log_resource","device_os","varchar"
"log_resource","is_debt","integer"
"log_resource","year","integer"
"log_resource","month","integer"
"log_resource","day","integer"
"log_role_behavoir","behavoir_name","varchar"
"log_role_behavoir","behavoir_type","varchar"
"log_role_behavoir","behavoir_detail","varchar"
"log_role_behavoir","created_at","bigint"
"log_role_behavoir","role_id","varchar"
"log_role_behavoir","server_id","varchar"
"log_role_behavoir","year","integer"
"log_role_behavoir","month","integer"
"log_role_behavoir","day","integer"
"log_role_data","base_level","bigint"
"log_role_data","alliance_id","varchar"
"log_role_data","type","integer"
"log_role_data","params","varchar"
"log_role_data","acc_id","varchar"
"log_role_data","role_id","varchar"
"log_role_data","role_name","varchar"
"log_role_data","server_id","varchar"
"log_role_data","pk_id","bigint"
"log_role_data","created_at","bigint"
"log_role_data","save_time","bigint"
"log_role_data","extend_1","varchar"
"log_role_data","extend_2","varchar"
"log_role_data","extend_3","varchar"
"log_role_data","extend_4","varchar"
"log_role_data","extend_5","varchar"
"log_role_data","action","varchar"
"log_role_data","role_level","bigint"
"log_role_data","dress_params","varchar"
"log_role_data","init_device_os","varchar"
"log_role_data","device_os","varchar"
"log_role_data","year","integer"
"log_role_data","month","integer"
"log_role_data","day","integer"
"log_role_declaration","new_declaration","varchar"
"log_role_declaration","base_level","bigint"
"log_role_declaration","alliance_id","varchar"
"log_role_declaration","operator","varchar"
"log_role_declaration","category","integer"
"log_role_declaration","acc_id","varchar"
"log_role_declaration","role_id","varchar"
"log_role_declaration","role_name","varchar"
"log_role_declaration","server_id","varchar"
"log_role_declaration","pk_id","bigint"
"log_role_declaration","created_at","bigint"
"log_role_declaration","save_time","bigint"
"log_role_declaration","extend_1","varchar"
"log_role_declaration","extend_2","varchar"
"log_role_declaration","extend_3","varchar"
"log_role_declaration","extend_4","varchar"
"log_role_declaration","extend_5","varchar"
"log_role_declaration","role_level","bigint"
"log_role_declaration","init_device_os","varchar"
"log_role_declaration","device_os","varchar"
"log_role_declaration","year","integer"
"log_role_declaration","month","integer"
"log_role_declaration","day","integer"
"log_role_msg","language","bigint"
"log_role_msg","source","varchar"
"log_role_msg","msg","varchar"
"log_role_msg","alliance_id","varchar"
"log_role_msg","relation_role_id","varchar"
"log_role_msg","relation_role_name","varchar"
"log_role_msg","base_level","bigint"
"log_role_msg","acc_id","varchar"
"log_role_msg","role_id","varchar"
"log_role_msg","role_name","varchar"
"log_role_msg","server_id","varchar"
"log_role_msg","pk_id","bigint"
"log_role_msg","created_at","bigint"
"log_role_msg","save_time","bigint"
"log_role_msg","extend_1","varchar"
"log_role_msg","extend_2","varchar"
"log_role_msg","extend_3","varchar"
"log_role_msg","extend_4","varchar"
"log_role_msg","extend_5","varchar"
"log_role_msg","role_level","bigint"
"log_role_msg","init_device_os","varchar"
"log_role_msg","device_os","varchar"
"log_role_msg","year","integer"
"log_role_msg","month","integer"
"log_role_msg","day","integer"
"log_role_rank","action_id","varchar"
"log_role_rank","base_level","bigint"
"log_role_rank","event_name","varchar"
"log_role_rank","role_level","bigint"
"log_role_rank","save_time","bigint"
"log_role_rank","pk_id","bigint"
"log_role_rank","action","varchar"
"log_role_rank","created_at","bigint"
"log_role_rank","alliance_id","varchar"
"log_role_rank","acc_id","varchar"
"log_role_rank","role_id","varchar"
"log_role_rank","role_name","varchar"
"log_role_rank","server_id","varchar"
"log_role_rank","init_device_os","varchar"
"log_role_rank","device_os","varchar"
"log_role_rank","country","varchar"
"log_role_rank","ac_id","varchar"
"log_role_rank","ac_round","integer"
"log_role_rank","ac_cycle","integer"
"log_role_rank","ac_group","varchar"
"log_role_rank","time_session","integer"
"log_role_rank","ac_stage","integer"
"log_role_rank","role_rank","integer"
"log_role_rank","role_score","integer"
"log_role_rank","rank_type","integer"
"log_role_rank","env","varchar"
"log_role_rank","project","varchar"
"log_role_rank","group_id","varchar"
"log_role_rank","year","integer"
"log_role_rank","month","integer"
"log_role_rank","day","integer"
"log_roles","language","bigint"
"log_roles","device_os","varchar"
"log_roles","country","varchar"
"log_roles","device_lang","varchar"
"log_roles","device_id","varchar"
"log_roles","app_version","varchar"
"log_roles","acc_id","varchar"
"log_roles","role_id","varchar"
"log_roles","role_name","varchar"
"log_roles","server_id","varchar"
"log_roles","pk_id","bigint"
"log_roles","created_at","bigint"
"log_roles","save_time","bigint"
"log_roles","extend_1","varchar"
"log_roles","extend_2","varchar"
"log_roles","extend_3","varchar"
"log_roles","extend_4","varchar"
"log_roles","extend_5","varchar"
"log_roles","role_level","bigint"
"log_roles","init_device_os","varchar"
"log_roles","year","integer"
"log_roles","month","integer"
"log_roles","day","integer"
"log_server_score","server_id","varchar"
"log_server_score","ac_id","varchar"
"log_server_score","ac_round","bigint"
"log_server_score","stage_group","varchar"
"log_server_score","stage_score","bigint"
"log_server_score","score","double"
"log_server_score","rank","bigint"
"log_server_score","opposite_server_id","bigint"
"log_server_score","pk_id","bigint"
"log_server_score","created_at","bigint"
"log_server_score","save_time","bigint"
"log_server_score","extend_1","varchar"
"log_server_score","extend_2","varchar"
"log_server_score","extend_3","varchar"
"log_server_score","extend_4","varchar"
"log_server_score","extend_5","varchar"
"log_server_score","race_type","integer"
"log_server_score","action","varchar"
"log_server_score","action_id","varchar"
"log_server_score","init_device_os","varchar"
"log_server_score","device_os","varchar"
"log_server_score","year","integer"
"log_server_score","month","integer"
"log_server_score","day","integer"
"log_session","device_id","varchar"
"log_session","secs","bigint"
"log_session","game_version","varchar"
"log_session","app_version","varchar"
"log_session","base_level","bigint"
"log_session","alliance_id","varchar"
"log_session","acc_id","varchar"
"log_session","role_id","varchar"
"log_session","role_name","varchar"
"log_session","server_id","varchar"
"log_session","pk_id","bigint"
"log_session","created_at","bigint"
"log_session","save_time","bigint"
"log_session","extend_1","varchar"
"log_session","extend_2","varchar"
"log_session","extend_3","varchar"
"log_session","extend_4","varchar"
"log_session","extend_5","varchar"
"log_session","role_level","bigint"
"log_session","init_device_os","varchar"
"log_session","device_os","varchar"
"log_session","year","integer"
"log_session","month","integer"
"log_session","day","integer"
"log_session_emr","device_id","varchar"
"log_session_emr","secs","bigint"
"log_session_emr","game_version","varchar"
"log_session_emr","app_version","varchar"
"log_session_emr","base_level","bigint"
"log_session_emr","alliance_id","varchar"
"log_session_emr","acc_id","varchar"
"log_session_emr","role_id","varchar"
"log_session_emr","role_name","varchar"
"log_session_emr","server_id","varchar"
"log_session_emr","pk_id","bigint"
"log_session_emr","created_at","bigint"
"log_session_emr","save_time","bigint"
"log_session_emr","extend_1","varchar"
"log_session_emr","extend_2","varchar"
"log_session_emr","extend_3","varchar"
"log_session_emr","extend_4","varchar"
"log_session_emr","extend_5","varchar"
"log_session_emr","year","integer"
"log_session_emr","month","integer"
"log_session_emr","day","integer"
"log_skill","action","varchar"
"log_skill","action_id","varchar"
"log_skill","skill_id","integer"
"log_skill","skill_last_level","integer"
"log_skill","skill_level","integer"
"log_skill","base_level","bigint"
"log_skill","alliance_id","varchar"
"log_skill","acc_id","varchar"
"log_skill","role_id","varchar"
"log_skill","role_name","varchar"
"log_skill","server_id","varchar"
"log_skill","pk_id","bigint"
"log_skill","created_at","bigint"
"log_skill","save_time","bigint"
"log_skill","extend_1","varchar"
"log_skill","extend_2","varchar"
"log_skill","extend_3","varchar"
"log_skill","extend_4","varchar"
"log_skill","extend_5","varchar"
"log_skill","role_level","bigint"
"log_skill","init_device_os","varchar"
"log_skill","device_os","varchar"
"log_skill","year","integer"
"log_skill","month","integer"
"log_skill","day","integer"
"log_stage","action_id","varchar"
"log_stage","stage_id","bigint"
"log_stage","base_level","bigint"
"log_stage","alliance_id","varchar"
"log_stage","rank","bigint"
"log_stage","level","bigint"
"log_stage","last_level","bigint"
"log_stage","acc_id","varchar"
"log_stage","role_id","varchar"
"log_stage","role_name","varchar"
"log_stage","server_id","varchar"
"log_stage","pk_id","bigint"
"log_stage","created_at","bigint"
"log_stage","save_time","bigint"
"log_stage","extend_1","varchar"
"log_stage","extend_2","varchar"
"log_stage","extend_3","varchar"
"log_stage","extend_4","varchar"
"log_stage","extend_5","varchar"
"log_stage","last_rank","bigint"
"log_stage","action","varchar"
"log_stage","ac_id","varchar"
"log_stage","ac_round","bigint"
"log_stage","stage_score","bigint"
"log_stage","rank_type","bigint"
"log_stage","ac_stage","bigint"
"log_stage","large_stage_score","varchar"
"log_stage","role_level","bigint"
"log_stage","init_device_os","varchar"
"log_stage","device_os","varchar"
"log_stage","year","integer"
"log_stage","month","integer"
"log_stage","day","integer"
"log_synergy","base_level","bigint"
"log_synergy","alliance_id","varchar"
"log_synergy","synergy_id","integer"
"log_synergy","synergy_stage","integer"
"log_synergy","synergy_star","integer"
"log_synergy","last_synergy_star","integer"
"log_synergy","total_synergy_star","integer"
"log_synergy","is_active","boolean"
"log_synergy","action_id","varchar"
"log_synergy","action","varchar"
"log_synergy","acc_id","varchar"
"log_synergy","role_id","varchar"
"log_synergy","role_name","varchar"
"log_synergy","server_id","varchar"
"log_synergy","pk_id","bigint"
"log_synergy","created_at","bigint"
"log_synergy","save_time","bigint"
"log_synergy","extend_1","varchar"
"log_synergy","extend_2","varchar"
"log_synergy","extend_3","varchar"
"log_synergy","extend_4","varchar"
"log_synergy","extend_5","varchar"
"log_synergy","role_level","bigint"
"log_synergy","init_device_os","varchar"
"log_synergy","device_os","varchar"
"log_synergy","year","integer"
"log_synergy","month","integer"
"log_synergy","day","integer"
"log_talent","action","varchar"
"log_talent","action_id","varchar"
"log_talent","base_level","bigint"
"log_talent","alliance_id","varchar"
"log_talent","object_conf_id","varchar"
"log_talent","object_uuid","varchar"
"log_talent","object_type","integer"
"log_talent","object_info","varchar"
"log_talent","talent_id","varchar"
"log_talent","talent_type","varchar"
"log_talent","talent_category","varchar"
"log_talent","talent_level","integer"
"log_talent","last_talent_level","integer"
"log_talent","talent_intensify_level","integer"
"log_talent","last_talent_intensify_level","integer"
"log_talent","acc_id","varchar"
"log_talent","role_id","varchar"
"log_talent","role_name","varchar"
"log_talent","server_id","varchar"
"log_talent","pk_id","bigint"
"log_talent","created_at","bigint"
"log_talent","save_time","bigint"
"log_talent","extend_1","varchar"
"log_talent","extend_2","varchar"
"log_talent","extend_3","varchar"
"log_talent","extend_4","varchar"
"log_talent","extend_5","varchar"
"log_talent","talent_info","varchar"
"log_talent","role_level","bigint"
"log_talent","init_device_os","varchar"
"log_talent","device_os","varchar"
"log_talent","year","integer"
"log_talent","month","integer"
"log_talent","day","integer"
"log_task","task_id","varchar"
"log_task","task_type","integer"
"log_task","daily_task_num","bigint"
"log_task","base_level","bigint"
"log_task","alliance_id","varchar"
"log_task","acc_id","varchar"
"log_task","role_id","varchar"
"log_task","role_name","varchar"
"log_task","server_id","varchar"
"log_task","pk_id","bigint"
"log_task","created_at","bigint"
"log_task","save_time","bigint"
"log_task","extend_1","varchar"
"log_task","extend_2","varchar"
"log_task","extend_3","varchar"
"log_task","extend_4","varchar"
"log_task","extend_5","varchar"
"log_task","ac_id","varchar"
"log_task","ac_type","bigint"
"log_task","ac_round","bigint"
"log_task","ac_stage","bigint"
"log_task","action","varchar"
"log_task","action_id","varchar"
"log_task","success_id","varchar"
"log_task","large_daily_task_num","varchar"
"log_task","role_level","bigint"
"log_task","ac_group","varchar"
"log_task","init_device_os","varchar"
"log_task","device_os","varchar"
"log_task","year","integer"
"log_task","month","integer"
"log_task","day","integer"
"log_team","action","varchar"
"log_team","action_id","varchar"
"log_team","base_level","bigint"
"log_team","alliance_id","varchar"
"log_team","fight_id","varchar"
"log_team","battle_category","varchar"
"log_team","troops_id","varchar"
"log_team","team_power","bigint"
"log_team","hero_info","varchar"
"log_team","beast_info","varchar"
"log_team","team_info","varchar"
"log_team","acc_id","varchar"
"log_team","role_id","varchar"
"log_team","role_name","varchar"
"log_team","server_id","varchar"
"log_team","pk_id","bigint"
"log_team","created_at","bigint"
"log_team","save_time","bigint"
"log_team","extend_1","varchar"
"log_team","extend_2","varchar"
"log_team","extend_3","varchar"
"log_team","extend_4","varchar"
"log_team","extend_5","varchar"
"log_team","attack_mark","integer"
"log_team","round_id","varchar"
"log_team","round_result","integer"
"log_team","round_no","integer"
"log_team","large_team_power","varchar"
"log_team","role_level","bigint"
"log_team","team_group","integer"
"log_team","team_skill","varchar"
"log_team","init_device_os","varchar"
"log_team","device_os","varchar"
"log_team","year","integer"
"log_team","month","integer"
"log_team","day","integer"
"log_tech","tech_id","bigint"
"log_tech","tech_type","bigint"
"log_tech","tech_level","bigint"
"log_tech","tech_last_level","bigint"
"log_tech","action","varchar"
"log_tech","action_id","varchar"
"log_tech","base_level","bigint"
"log_tech","alliance_id","varchar"
"log_tech","acc_id","varchar"
"log_tech","role_id","varchar"
"log_tech","role_name","varchar"
"log_tech","server_id","varchar"
"log_tech","pk_id","bigint"
"log_tech","created_at","bigint"
"log_tech","save_time","bigint"
"log_tech","extend_1","varchar"
"log_tech","extend_2","varchar"
"log_tech","extend_3","varchar"
"log_tech","extend_4","varchar"
"log_tech","extend_5","varchar"
"log_tech","role_level","bigint"
"log_tech","init_device_os","varchar"
"log_tech","device_os","varchar"
"log_tech","year","integer"
"log_tech","month","integer"
"log_tech","day","integer"
"log_third_party_payments","ip","varchar"
"log_third_party_payments","created_at","bigint"
"log_third_party_payments","is_test","integer"
"log_third_party_payments","conf_id_group","varchar"
"log_third_party_payments","uuid","varchar"
"log_third_party_payments","local_price","real"
"log_third_party_payments","alliance_id","varchar"
"log_third_party_payments","env","varchar"
"log_third_party_payments","extend_3","varchar"
"log_third_party_payments","product_content","varchar"
"log_third_party_payments","is_err","integer"
"log_third_party_payments","name","varchar"
"log_third_party_payments","save_time","bigint"
"log_third_party_payments","ip_source","varchar"
"log_third_party_payments","pk_id","bigint"
"log_third_party_payments","order_id","varchar"
"log_third_party_payments","pay_type","integer"
"log_third_party_payments","device_language","varchar"
"log_third_party_payments","product_id","varchar"
"log_third_party_payments","status","integer"
"log_third_party_payments","conf_id_type","varchar"
"log_third_party_payments","language","integer"
"log_third_party_payments","relation_id","varchar"
"log_third_party_payments","conf_id","integer"
"log_third_party_payments","device_id","varchar"
"log_third_party_payments","device_os","varchar"
"log_third_party_payments","project","varchar"
"log_third_party_payments","level","integer"
"log_third_party_payments","base_level","integer"
"log_third_party_payments","voided_time_millis","bigint"
"log_third_party_payments","extend_1","varchar"
"log_third_party_payments","pay_channel","varchar"
"log_third_party_payments","coin","integer"
"log_third_party_payments","is_paid","integer"
"log_third_party_payments","source","varchar"
"log_third_party_payments","is_shipped","integer"
"log_third_party_payments","created_time","bigint"
"log_third_party_payments","currency","varchar"
"log_third_party_payments","price","real"
"log_third_party_payments","server_id","varchar"
"log_third_party_payments","extend_2","varchar"
"log_third_party_payments","extend_4","varchar"
"log_third_party_payments","is_internal","boolean"
"log_third_party_payments","extend_5","varchar"
"log_third_party_payments","account_id","varchar"
"log_third_party_payments","flow_id","varchar"
"log_third_party_payments","event_name","varchar"
"log_third_party_payments","voided_reason","integer"
"log_third_party_payments","country","varchar"
"log_third_party_payments","role_id","varchar"
"log_third_party_payments","media_source","varchar"
"log_third_party_payments","charged_at","bigint"
"log_third_party_payments","finish_at","bigint"
"log_third_party_payments","init_device_os","varchar"
"log_third_party_payments","year","integer"
"log_third_party_payments","month","integer"
"log_third_party_payments","day","integer"
"log_troops","action_id","varchar"
"log_troops","army_type","varchar"
"log_troops","change_type","varchar"
"log_troops","action","varchar"
"log_troops","base_level","bigint"
"log_troops","alliance_id","varchar"
"log_troops","acc_id","varchar"
"log_troops","role_id","varchar"
"log_troops","role_name","varchar"
"log_troops","server_id","varchar"
"log_troops","pk_id","bigint"
"log_troops","nums","bigint"
"log_troops","balance","bigint"
"log_troops","created_at","bigint"
"log_troops","save_time","bigint"
"log_troops","extend_1","varchar"
"log_troops","extend_2","varchar"
"log_troops","extend_3","varchar"
"log_troops","extend_4","varchar"
"log_troops","extend_5","varchar"
"log_troops","army_tier","varchar"
"log_troops","role_level","bigint"
"log_troops","sub_change_type","integer"
"log_troops","sub_change_balance","bigint"
"log_troops","init_device_os","varchar"
"log_troops","device_os","varchar"
"log_troops","year","integer"
"log_troops","month","integer"
"log_troops","day","integer"
"log_update_accounts","uuid","varchar"
"log_update_accounts","platform","integer"
"log_update_accounts","platform_id","varchar"
"log_update_accounts","current_role","varchar"
"log_update_accounts","device","varchar"
"log_update_accounts","device_id","varchar"
"log_update_accounts","device_ad_id","varchar"
"log_update_accounts","created_time","bigint"
"log_update_accounts","server_id","varchar"
"log_update_accounts","device_os","varchar"
"log_update_accounts","ban_expire","bigint"
"log_update_accounts","ip","varchar"
"log_update_accounts","country","varchar"
"log_update_accounts","province","varchar"
"log_update_accounts","bind","boolean"
"log_update_accounts","device_language","varchar"
"log_update_accounts","pk_id","bigint"
"log_update_accounts","extend_1","varchar"
"log_update_accounts","extend_2","varchar"
"log_update_accounts","extend_3","varchar"
"log_update_accounts","extend_4","varchar"
"log_update_accounts","extend_5","varchar"
"log_update_accounts","created_at","bigint"
"log_update_accounts","save_time","bigint"
"log_update_accounts","init_server_id","varchar"
"log_update_accounts","is_delete","boolean"
"log_update_accounts","init_device_os","varchar"
"log_update_accounts","year","integer"
"log_update_accounts","month","integer"
"log_update_accounts","day","integer"
"log_update_alliances","alliance_id","varchar"
"log_update_alliances","server_id","varchar"
"log_update_alliances","alliance_short","varchar"
"log_update_alliances","alliance_name","varchar"
"log_update_alliances","alliance_roles","integer"
"log_update_alliances","alliance_power","double"
"log_update_alliances","alliance_tag","varchar"
"log_update_alliances","alliance_language","integer"
"log_update_alliances","alliance_owner_id","varchar"
"log_update_alliances","alliance_owner_name","varchar"
"log_update_alliances","created_time","bigint"
"log_update_alliances","alliance_level","varchar"
"log_update_alliances","pk_id","bigint"
"log_update_alliances","extend_1","varchar"
"log_update_alliances","extend_2","varchar"
"log_update_alliances","extend_3","varchar"
"log_update_alliances","extend_4","varchar"
"log_update_alliances","extend_5","varchar"
"log_update_alliances","created_at","bigint"
"log_update_alliances","save_time","bigint"
"log_update_alliances","alliance_kill","bigint"
"log_update_alliances","alliance_activity_score","bigint"
"log_update_alliances","alliance_alliance_salary","bigint"
"log_update_alliances","alliance_mass_nums","bigint"
"log_update_alliances","alliance_declaration","varchar"
"log_update_alliances","alliance_announcement","varchar"
"log_update_alliances","alliance_messageboard","varchar"
"log_update_alliances","alliance_status","integer"
"log_update_alliances","init_device_os","varchar"
"log_update_alliances","device_os","varchar"
"log_update_alliances","year","integer"
"log_update_alliances","month","integer"
"log_update_alliances","day","integer"
"log_update_devices","uuid","varchar"
"log_update_devices","created_time","bigint"
"log_update_devices","device_os","varchar"
"log_update_devices","ban_expire","bigint"
"log_update_devices","device","varchar"
"log_update_devices","device_ad_id","varchar"
"log_update_devices","ip","varchar"
"log_update_devices","device_memory","bigint"
"log_update_devices","pk_id","bigint"
"log_update_devices","extend_1","varchar"
"log_update_devices","extend_2","varchar"
"log_update_devices","extend_3","varchar"
"log_update_devices","extend_4","varchar"
"log_update_devices","extend_5","varchar"
"log_update_devices","created_at","bigint"
"log_update_devices","save_time","bigint"
"log_update_devices","init_device_os","varchar"
"log_update_devices","year","integer"
"log_update_devices","month","integer"
"log_update_devices","day","integer"
"log_update_payments","base_level","bigint"
"log_update_payments","device_os","varchar"
"log_update_payments","is_internal","boolean"
"log_update_payments","extend_3","varchar"
"log_update_payments","account_id","varchar"
"log_update_payments","ip_source","varchar"
"log_update_payments","created_at","bigint"
"log_update_payments","is_test","integer"
"log_update_payments","conf_id","integer"
"log_update_payments","project","varchar"
"log_update_payments","relation_id","varchar"
"log_update_payments","extend_1","varchar"
